Obesity; Total (Total); Adults Aged 20+ Years; Age-Adjusted Percentage; U.S. Counties; 2010
Data downloaded on 1-June-2023
County,State,CountyFIPS,Percentage,Lower Limit, Upper Limit
Hutchinson County,Texas,48233,17.9,9.9,28.8
Wheeler County,Texas,48483,17.9,9,28.7
Garfield County,Utah,49017,17.9,9.8,28.5
Richmond County,Virginia,51159,17.9,10.5,26.4
Surry County,Virginia,51181,17.9,9.4,28.1
Emporia City,Virginia,51595,17.9,10,27.5
Pleasants County,West Virginia,54073,17.9,10.2,28.1
Pocahontas County,West Virginia,54075,17.9,10.8,27.6
Aleutians West Census Area,Alaska,02016,18,11.5,26.1
Cleburne County,Arkansas,05023,18,11.5,25
Woodruff County,Arkansas,05147,18,10.3,28
Banks County,Georgia,13011,18,10,28.2
Fayette County,Georgia,13113,18,12.6,24.4
Marion County,Georgia,13197,18,9.7,28.7
Adams County,Idaho,16003,18,9.9,27.9
Custer County,Idaho,16037,18,9.8,28.1
Lincoln County,Idaho,16063,18,10.1,26.9
Cumberland County,Illinois,17035,18,10,27.8
Ohio County,Indiana,18115,18,10.3,27.2
Adams County,Iowa,19003,18,10,28.6
Montgomery County,Iowa,19137,18,10.5,28.2
Shelby County,Iowa,19165,18,10.5,28.3
Kearny County,Kansas,20093,18,10,27.7
Green County,Kentucky,21087,18,10,28.2
Trimble County,Kentucky,21223,18,10.7,27.7
Houghton County,Michigan,26061,18,11.5,26
Keweenaw County,Michigan,26083,18,9.4,28.6
Cottonwood County,Minnesota,27033,18,10.1,28.1
Mahnomen County,Minnesota,27087,18,10.1,27.7
Martin County,Minnesota,27091,18,11.6,25.3
Madison County,Missouri,29123,18,10.2,28.4
Montgomery County,Missouri,29139,18,10,29.4
Wayne County,Missouri,29223,18,10.1,26.4
Custer County,Montana,30017,18,10.7,26.5
Garfield County,Montana,30033,18,10,28.3
Meagher County,Montana,30059,18,9.8,27.4
Hooker County,Nebraska,31091,18,10.6,26.7
Kearney County,Nebraska,31099,18,10.7,27.6
Tyrrell County,North Carolina,37177,18,10.3,27
Eddy County,North Dakota,38027,18,10.9,27.4
Griggs County,North Dakota,38039,18,10.5,27.2
Harmon County,Oklahoma,40057,18,10.6,28.2
Major County,Oklahoma,40093,18,10.5,27.7
Roger Mills County,Oklahoma,40129,18,10.7,27.5
Miner County,South Dakota,46097,18,10.3,26.9
Dickens County,Texas,48125,18,9.4,28.4
Lee County,Texas,48287,18,10.5,28.2
Newton County,Texas,48351,18,10.7,27.6
Rains County,Texas,48379,18,10.6,28.4
Essex County,Vermont,50009,18,10.8,27.4
Bristol City,Virginia,51520,18,10.1,26.7
Grant County,West Virginia,54023,18,9.7,27.4
Skagway Municipality,Alaska,02230,18.1,11,28.2
Hancock County,Georgia,13141,18.1,10.3,28.7
Irwin County,Georgia,13155,18.1,10.2,28.4
Jefferson County,Georgia,13163,18.1,11.2,29
Turner County,Georgia,13287,18.1,10.7,27.9
Warren County,Georgia,13301,18.1,10.8,28.6
Shelby County,Illinois,17173,18.1,10.1,28.1
Van Buren County,Iowa,19177,18.1,10.6,27.9
Edwards County,Kansas,20047,18.1,10.2,29.1
Mitchell County,Kansas,20123,18.1,10.7,27.4
Clinton County,Kentucky,21053,18.1,10.9,27.4
Hickman County,Kentucky,21105,18.1,10.4,28.8
Mclean County,Kentucky,21149,18.1,10.3,28.5
Grant County,Minnesota,27051,18.1,9.2,28.4
Pope County,Minnesota,27121,18.1,9.8,28
Wilkin County,Minnesota,27167,18.1,10.1,28.8
Lewis County,Missouri,29111,18.1,10.5,27.4
Oregon County,Missouri,29149,18.1,10.7,27.7
Carter County,Montana,30011,18.1,10.2,28.7
Wheatland County,Montana,30107,18.1,10.4,28.4
Latimer County,Oklahoma,40077,18.1,10.9,28.2
Morrow County,Oregon,41049,18.1,10.1,27.6
Chester County,Pennsylvania,42029,18.1,14.5,22.3
Campbell County,South Dakota,46021,18.1,10.8,27.7
Carson County,Texas,48065,18.1,10.3,28.9
Marion County,Texas,48315,18.1,10.1,28.3
San Patricio County,Texas,48409,18.1,11.3,27.1
Charlotte County,Virginia,51037,18.1,10.6,28.1
King And Queen County,Virginia,51097,18.1,10,27.6
Franklin City,Virginia,51620,18.1,10.9,28.8
Waynesboro City,Virginia,51820,18.1,9.8,28
Doddridge County,West Virginia,54017,18.1,10.1,26.4
Tyler County,West Virginia,54095,18.1,10.2,27.8
Nevada County,Arkansas,05099,18.2,10.6,27.9
Candler County,Georgia,13043,18.2,9.9,26.8
Crawford County,Georgia,13079,18.2,10.4,28.6
Lamar County,Georgia,13171,18.2,10.4,27.9
Washington County,Idaho,16087,18.2,10.5,28.7
Butler County,Iowa,19023,18.2,11.3,26.1
Humboldt County,Iowa,19091,18.2,10.4,26.8
Taylor County,Iowa,19173,18.2,10.9,28.6
Nemaha County,Kansas,20131,18.2,11,27.9
Ness County,Kansas,20135,18.2,10.7,29.3
Smith County,Kansas,20183,18.2,11,27.8
Livingston County,Kentucky,21139,18.2,10.4,27.9
Issaquena County,Mississippi,28055,18.2,10.7,27.6
Cooper County,Missouri,29053,18.2,11.1,27.5
Sullivan County,Missouri,29211,18.2,10.7,27.6
Powell County,Montana,30077,18.2,10.8,27.5
Toole County,Montana,30101,18.2,10.5,28.4
Nance County,Nebraska,31125,18.2,11.2,27.7
Washington County,North Carolina,37187,18.2,10.4,28.4
Jefferson County,Oklahoma,40067,18.2,10,28.4
Wallowa County,Oregon,41063,18.2,10.6,28.7
Harding County,South Dakota,46063,18.2,10.7,27.9
Stewart County,Tennessee,47161,18.2,10.8,29.5
Ritchie County,West Virginia,54085,18.2,11.1,27.5
Fulton County,Arkansas,05049,18.3,10.8,27.1
Perry County,Arkansas,05105,18.3,10.5,27.9
Macon County,Georgia,13193,18.3,11.7,26.2
Putnam County,Georgia,13237,18.3,10.4,26.6
Treutlen County,Georgia,13283,18.3,11.1,27.6
Bond County,Illinois,17005,18.3,10.3,28.5
Gove County,Kansas,20063,18.3,11.1,28.3
Graham County,Kansas,20065,18.3,9.8,28.9
Catahoula Parish,Louisiana,22025,18.3,9.8,28.7
Sharkey County,Mississippi,28125,18.3,9.9,27.9
Bollinger County,Missouri,29017,18.3,10.3,28.7
Osage County,Missouri,29151,18.3,11.1,27.5
Shannon County,Missouri,29203,18.3,10.6,29.6
Mineral County,Montana,30061,18.3,10.8,30
Banner County,Nebraska,31007,18.3,9.6,29.3
Keya Paha County,Nebraska,31103,18.3,10.3,28.4
Loup County,Nebraska,31115,18.3,11,27.9
Cayuga County,New York,36011,18.3,11.4,26.6
Bowman County,North Dakota,38011,18.3,9.9,28.6
Lamoure County,North Dakota,38045,18.3,10.5,27.1
Morgan County,Tennessee,47129,18.3,10.2,28.4
Clarke County,Virginia,51043,18.3,10.1,28.4
Calhoun County,West Virginia,54013,18.3,10.1,28.8
Clear Creek County,Colorado,08019,18.4,10.6,27.9
Grand County,Colorado,08049,18.4,11.7,26.3
Montezuma County,Colorado,08083,18.4,13.8,24.1
Clay County,Georgia,13061,18.4,10.5,28.1
Greene County,Georgia,13133,18.4,11,29.3
Jenkins County,Georgia,13165,18.4,10.6,27.7
Mcduffie County,Georgia,13189,18.4,11.1,27.9
Lemhi County,Idaho,16059,18.4,10.6,28.8
Lewis County,Idaho,16061,18.4,10.5,27.5
Elk County,Kansas,20049,18.4,10.7,28.4
Russell County,Kansas,20167,18.4,11.2,28.4
Scott County,Kansas,20171,18.4,11.1,27.3
Lake County,Michigan,26085,18.4,10.3,27.5
Oscoda County,Michigan,26135,18.4,10.4,29.7
Putnam County,Missouri,29171,18.4,10.4,29
Boyd County,Nebraska,31015,18.4,11.2,28.6
Lander County,Nevada,32015,18.4,10.2,28.6
Towner County,North Dakota,38095,18.4,10.6,28.2
Wyandot County,Ohio,39175,18.4,10.9,28
Johnston County,Oklahoma,40069,18.4,10.6,28.6
Humphreys County,Tennessee,47085,18.4,11,27.6
Archer County,Texas,48009,18.4,10.7,28.2
Chambers County,Texas,48071,18.4,10,28.3
Powhatan County,Virginia,51145,18.4,11,27.7
Gilmer County,West Virginia,54021,18.4,10.8,27.6
Pendleton County,West Virginia,54071,18.4,10.7,28.2
Monroe County,Arkansas,05095,18.5,10.7,28.6
Brooks County,Georgia,13027,18.5,11.4,27.5
Lanier County,Georgia,13173,18.5,11.3,27.4
Terrell County,Georgia,13273,18.5,10.3,26.9
Marshall County,Illinois,17123,18.5,10.4,29.9
Union County,Indiana,18161,18.5,11,29.8
Chickasaw County,Iowa,19037,18.5,10.3,27.7
Barber County,Kansas,20007,18.5,10.1,28.9
Doniphan County,Kansas,20043,18.5,10.4,28.1
Phillips County,Kansas,20147,18.5,10.9,28.3
Sherman County,Kansas,20181,18.5,10.6,28.4
Caldwell County,Missouri,29025,18.5,10.1,29.6
Camden County,Missouri,29029,18.5,11.4,27.1
Dallas County,Missouri,29059,18.5,11.2,27.5
Daviess County,Missouri,29061,18.5,10.7,28.8
Sanders County,Montana,30089,18.5,10.7,27.3
Garfield County,Nebraska,31071,18.5,10.9,29.7
Thomas County,Nebraska,31171,18.5,10.7,28.4
Divide County,North Dakota,38023,18.5,10.6,29.1
Sargent County,North Dakota,38081,18.5,11,27.8
Sheridan County,North Dakota,38083,18.5,11.1,29.4
Dewey County,Oklahoma,40043,18.5,10.9,28.2
Sanborn County,South Dakota,46111,18.5,10.3,28.1
Grundy County,Tennessee,47061,18.5,11,27.3
Bee County,Texas,48025,18.5,10.6,28
Daggett County,Utah,49009,18.5,9.9,29.1
Winchester City,Virginia,51840,18.5,10.9,27.9
Denver County,Colorado,08031,18.6,16.4,21
Garfield County,Colorado,08045,18.6,14.5,23.3
Dawson County,Georgia,13085,18.6,10.4,29.3
Taylor County,Georgia,13269,18.6,10.4,28.5
Edgar County,Illinois,17045,18.6,11,29.2
Fayette County,Illinois,17051,18.6,10.8,27.8
Massac County,Illinois,17127,18.6,10.5,28.2
Martin County,Indiana,18101,18.6,10.8,28.5
Gray County,Kansas,20069,18.6,10.7,27.9
Morris County,Kansas,20127,18.6,11.3,29
Boyle County,Kentucky,21021,18.6,11.4,27.9
Mackinac County,Michigan,26097,18.6,10.7,28
Schoolcraft County,Michigan,26153,18.6,10.6,26.8
Gentry County,Missouri,29075,18.6,10.3,28.1
Prairie County,Montana,30079,18.6,10.4,29.3
Stillwater County,Montana,30095,18.6,12.1,27.3
Franklin County,Nebraska,31061,18.6,11.2,29.1
Lincoln County,Nevada,32017,18.6,10.8,28.1
Hyde County,North Carolina,37095,18.6,10.4,28.9
Nowata County,Oklahoma,40105,18.6,10.4,28.3
Sullivan County,Pennsylvania,42113,18.6,10.7,28.6
Jones County,Texas,48253,18.6,11.1,28.7
Morris County,Texas,48343,18.6,10.3,29.9
Lake and Peninsula Borough,Alaska,02164,18.7,10.8,29.6
Amador County,California,06005,18.7,12.4,25.6
Dolores County,Colorado,08033,18.7,10.2,30.2
Power County,Idaho,16077,18.7,10.9,28.2
Tama County,Iowa,19171,18.7,12.5,25.8
Ottawa County,Kansas,20143,18.7,11.3,28.8
Stafford County,Kansas,20185,18.7,10.5,29.1
Garrard County,Kentucky,21079,18.7,10.5,28.8
Wolfe County,Kentucky,21237,18.7,11.1,28.5
Red River Parish,Louisiana,22081,18.7,10.9,28.9
Benzie County,Michigan,26019,18.7,12.2,27.7
Charlevoix County,Michigan,26029,18.7,12.2,26.7
Gogebic County,Michigan,26053,18.7,11.4,29
Clark County,Missouri,29045,18.7,10.8,29.8
Scotland County,Missouri,29199,18.7,10.3,30.2
Chouteau County,Montana,30015,18.7,11,27.8
Mcpherson County,Nebraska,31117,18.7,10.9,28.8
Pierce County,North Dakota,38069,18.7,11,27.6
Kiowa County,Oklahoma,40075,18.7,10.4,29.1
Aransas County,Texas,48007,18.7,10.7,28.3
Henderson County,Texas,48213,18.7,12,26.6
James City County,Virginia,51095,18.7,12.2,26.8
Crook County,Wyoming,56011,18.7,11.7,26.8
Calhoun County,Arkansas,05013,18.8,10.6,28.5
Meriwether County,Georgia,13199,18.8,10.7,29.5
Oconee County,Georgia,13219,18.8,11.8,27.8
Pulaski County,Georgia,13235,18.8,10.8,28.9
Upson County,Georgia,13293,18.8,11.3,27.8
Oneida County,Idaho,16071,18.8,9.9,29.9
Crawford County,Indiana,18025,18.8,10.3,27.4
Franklin County,Indiana,18047,18.8,11.9,27.8
Guthrie County,Iowa,19077,18.8,11,28.9
Wayne County,Iowa,19185,18.8,10.9,28.6
Wright County,Iowa,19197,18.8,11.3,28.3
Grant County,Kansas,20067,18.8,10.6,28.8
Hodgeman County,Kansas,20083,18.8,10.4,28.1
Pratt County,Kansas,20151,18.8,10.6,28.7
Rice County,Kansas,20159,18.8,11.5,28
Carlisle County,Kentucky,21039,18.8,10.3,29.6
Crittenden County,Kentucky,21055,18.8,10.9,28.1
Harrison County,Kentucky,21097,18.8,11.6,28.2
Wabasha County,Minnesota,27157,18.8,11.8,26.8
Beaverhead County,Montana,30001,18.8,10.6,28.7
Chase County,Nebraska,31029,18.8,10.5,28.6
Burke County,North Dakota,38013,18.8,10.4,28.6
Dunn County,North Dakota,38025,18.8,11.2,29.4
Aurora County,South Dakota,46003,18.8,11.3,29.2
Kingsbury County,South Dakota,46077,18.8,10.9,27.9
Meigs County,Tennessee,47121,18.8,10.8,29.8
Callahan County,Texas,48059,18.8,10.8,29.9
Nacogdoches County,Texas,48347,18.8,12,26.8
Fluvanna County,Virginia,51065,18.8,10.7,27.8
Westmoreland County,Virginia,51193,18.8,11.7,28.6
Hot Springs County,Wyoming,56017,18.8,11.9,27.2
San Mateo County,California,06081,18.9,15.8,21.9
Bent County,Colorado,08011,18.9,10.6,28.4
Emanuel County,Georgia,13107,18.9,11.5,27.9
Randolph County,Georgia,13243,18.9,10.7,30.1
Warren County,Indiana,18171,18.9,10.9,28.7
Greenwood County,Kansas,20073,18.9,11.3,28.8
Wabaunsee County,Kansas,20197,18.9,11.4,28.6
Madison Parish,Louisiana,22065,18.9,10.1,28.3
Quitman County,Mississippi,28119,18.9,10.5,30
Pasquotank County,North Carolina,37139,18.9,11.7,28.5
Cotton County,Oklahoma,40033,18.9,10.4,28.9
Noble County,Oklahoma,40103,18.9,11.2,29.6
Pushmataha County,Oklahoma,40127,18.9,11.3,28.6
Day County,South Dakota,46037,18.9,11,28.4
Hamlin County,South Dakota,46057,18.9,11.1,27.2
Jackson County,Tennessee,47087,18.9,11.4,29.7
Scott County,Tennessee,47151,18.9,11,28.2
Caldwell County,Texas,48055,18.9,10.9,29
Gonzales County,Texas,48177,18.9,9.7,29.5
Lavaca County,Texas,48285,18.9,10.4,28.8
Llano County,Texas,48299,18.9,12,27.7
Robertson County,Texas,48395,18.9,11.4,28.3
Grand Isle County,Vermont,50013,18.9,11.3,28.7
Bristol Bay Borough,Alaska,02060,19,11.2,28.9
Pike County,Illinois,17149,19,12,28.8
Union County,Illinois,17181,19,10.9,29.7
Switzerland County,Indiana,18155,19,10.8,30
Thomas County,Kansas,20193,19,11.1,29.4
Lee County,Kentucky,21129,19,10.7,28.5
Pine County,Minnesota,27115,19,12.6,26.5
Wilkinson County,Mississippi,28157,19,11.5,28.8
Monroe County,Missouri,29137,19,11.5,28.7
Jefferson County,Montana,30043,19,12.1,27.7
Madison County,Montana,30057,19,11.5,28.5
Hayes County,Nebraska,31085,19,10.8,29.4
Wells County,North Dakota,38103,19,11.7,29.1
Deuel County,South Dakota,46039,19,11.8,27.9
Grant County,South Dakota,46051,19,10.8,28.9
Haakon County,South Dakota,46055,19,10.8,28.1
Perkins County,South Dakota,46105,19,11.3,29.8
Perry County,Tennessee,47135,19,11.4,29.4
Jackson County,Texas,48239,19,10.6,29.3
Kleberg County,Texas,48273,19,10.9,29.2
Essex County,Virginia,51057,19,10.4,28.5
Washakie County,Wyoming,56043,19,12.9,26.7
Wade Hampton Census Area,Alaska,02270,19.1,12.2,27.1
Scott County,Arkansas,05127,19.1,11.6,29.4
Johnson County,Georgia,13167,19.1,11.3,28.8
Jackson County,Illinois,17077,19.1,11.7,28.7
Audubon County,Iowa,19009,19.1,11.3,29.5
Decatur County,Kansas,20039,19.1,11.4,29.8
Kingman County,Kansas,20095,19.1,10.2,28.8
Cumberland County,Kentucky,21057,19.1,11.1,28.6
Robertson County,Kentucky,21201,19.1,11.2,29.2
Crawford County,Michigan,26039,19.1,11.3,27.9
Crow Wing County,Minnesota,27035,19.1,12.8,25.7
Benton County,Mississippi,28009,19.1,10.6,29.4
Fergus County,Montana,30027,19.1,12.2,27.7
Mccone County,Montana,30055,19.1,11.4,28.9
Sioux County,Nebraska,31165,19.1,11.7,29
Webster County,Nebraska,31181,19.1,11.9,28.4
Alexander County,North Carolina,37003,19.1,12.2,28
Dickey County,North Dakota,38021,19.1,11.5,28.6
Emmons County,North Dakota,38029,19.1,11.4,29.5
Steele County,North Dakota,38091,19.1,10.6,31.1
Deschutes County,Oregon,41017,19.1,15.3,23
Dawson County,Texas,48115,19.1,10.7,30.1
Goochland County,Virginia,51075,19.1,12.4,27.7
Colusa County,California,06011,19.2,11.9,30.1
Lumpkin County,Georgia,13187,19.2,12.4,27.5
Owyhee County,Idaho,16073,19.2,11.2,28.9
De Witt County,Illinois,17039,19.2,11.1,29.5
Warren County,Illinois,17187,19.2,11.2,30.1
Mississippi County,Missouri,29133,19.2,11.9,28.9
Warren County,Missouri,29219,19.2,10.7,28.8
Washington County,Missouri,29221,19.2,11.1,29.4
Morrill County,Nebraska,31123,19.2,11.9,29.2
Rock County,Nebraska,31149,19.2,11.3,29
Hunterdon County,New Jersey,34019,19.2,16.5,22.2
Benson County,North Dakota,38005,19.2,11.6,29.6
Jones County,South Dakota,46075,19.2,11.2,30
Montague County,Texas,48337,19.2,10.9,29.6
Radford City,Virginia,51750,19.2,10.3,29.2
El Dorado County,California,06017,19.3,14.8,24.3
Montgomery County,Georgia,13209,19.3,11.1,29.5
Oglethorpe County,Georgia,13221,19.3,11.7,28.9
Valley County,Idaho,16085,19.3,11.9,28.5
Crawford County,Illinois,17033,19.3,10.9,28.4
Douglas County,Illinois,17041,19.3,12,31.2
Hamilton County,Indiana,18057,19.3,15.5,23.3
Logan County,Kansas,20109,19.3,10.8,30.6
Metcalfe County,Kentucky,21169,19.3,10.7,30.7
Todd County,Kentucky,21219,19.3,11.7,29.1
Kalkaska County,Michigan,26079,19.3,11.8,28.9
Pondera County,Montana,30073,19.3,11.9,28.6
Cortland County,New York,36023,19.3,12.8,27.4
Cavalier County,North Dakota,38019,19.3,11.5,28.5
Moody County,South Dakota,46101,19.3,10.5,29.6
Moore County,Texas,48341,19.3,11.3,29.9
Ferry County,Washington,53019,19.3,13.4,26.3
Iron County,Wisconsin,55051,19.3,12.2,28.7
Napa County,California,06055,19.4,14.4,24.9
Jefferson County,Colorado,08059,19.4,17.5,21.2
Crisp County,Georgia,13081,19.4,11.2,29.9
Dooly County,Georgia,13093,19.4,10.9,29.1
Harris County,Georgia,13145,19.4,12.9,26.4
Peach County,Georgia,13225,19.4,11.7,29.7
Clinton County,Illinois,17027,19.4,11.9,28.3
Ellsworth County,Kansas,20053,19.4,11.4,28.7
Edmonson County,Kentucky,21061,19.4,11.1,30.3
Elliott County,Kentucky,21063,19.4,11,29.5
Chippewa County,Minnesota,27023,19.4,11,30.1
Carroll County,Missouri,29033,19.4,11.8,29.1
Harrison County,Missouri,29081,19.4,11.6,29.6
Sheridan County,Nebraska,31161,19.4,11.9,28.2
Pershing County,Nevada,32027,19.4,11.2,28.7
Richmond County,North Carolina,37153,19.4,11.7,27.9
Mercer County,Ohio,39107,19.4,12.6,27.3
Mellette County,South Dakota,46095,19.4,11.5,28.7
Coryell County,Texas,48099,19.4,12.1,28.5
Jim Wells County,Texas,48249,19.4,11.7,29.4
Alleghany County,Virginia,51005,19.4,11.7,28.2
Buckingham County,Virginia,51029,19.4,12,28.7
Kit Carson County,Colorado,08063,19.5,11.4,29.1
Larimer County,Colorado,08069,19.5,17,22.4
Kendall County,Illinois,17093,19.5,12.9,26.8
Washington County,Illinois,17189,19.5,10.7,29.1
Wayne County,Illinois,17191,19.5,12,29.5
White County,Illinois,17193,19.5,12,29.4
Brown County,Indiana,18013,19.5,11.8,29.5
Lyon County,Kentucky,21143,19.5,11.4,29.5
Claiborne County,Mississippi,28021,19.5,11.1,29.8
Shelby County,Missouri,29205,19.5,11.6,30
Yates County,New York,36123,19.5,11.4,28.6
Ransom County,North Dakota,38073,19.5,11.7,28.9
Grayson County,Texas,48181,19.5,13.2,26.4
Panola County,Texas,48365,19.5,12.1,28.2
Niobrara County,Wyoming,56027,19.5,12,28.5
Stone County,Arkansas,05137,19.6,12.2,29.7
Burke County,Georgia,13033,19.6,11.9,27.8
Mcdonough County,Illinois,17109,19.6,12.3,29.4
Winneshiek County,Iowa,19191,19.6,13.3,26.4
Coffey County,Kansas,20031,19.6,11.5,29
Noxubee County,Mississippi,28103,19.6,11.6,28.6
Garden County,Nebraska,31069,19.6,12.2,29.6
Ashe County,North Carolina,37009,19.6,13.9,26.2
Stokes County,North Carolina,37169,19.6,12.5,28.4
Haskell County,Oklahoma,40061,19.6,10.9,29.8
Bon Homme County,South Dakota,46009,19.6,11.7,28.5
Turner County,South Dakota,46125,19.6,11.4,29.1
Trinity County,Texas,48455,19.6,11.6,29.5
Tucker County,West Virginia,54093,19.6,11,30.6
Webster County,West Virginia,54101,19.6,11.5,28.7
Wirt County,West Virginia,54105,19.6,11.6,28.6
Platte County,Wyoming,56031,19.6,12.6,27.5
Hoonah-Angoon Census Area,Alaska,02105,19.7,12,29.7
Newton County,Arkansas,05101,19.7,11.7,30.2
Alameda County,California,06001,19.7,17.4,21.9
San Benito County,California,06069,19.7,12.1,28.6
Franklin County,Georgia,13119,19.7,11.9,29.4
Paulding County,Georgia,13223,19.7,13.5,26.9
Calhoun County,Iowa,19025,19.7,10.8,30.9
Osborne County,Kansas,20141,19.7,11.3,29.1
Mcdonald County,Missouri,29119,19.7,11.3,29.8
Cherry County,Nebraska,31031,19.7,12.6,28.5
Bernalillo County,New Mexico,35001,19.7,17.7,21.8
Juab County,Utah,49023,19.7,11.9,30.4
Placer County,California,06061,19.8,15.9,24
Arapahoe County,Colorado,08005,19.8,17.8,22.1
Jersey County,Illinois,17083,19.8,11.2,30.1
Oldham County,Kentucky,21185,19.8,13.2,27
Dickinson County,Michigan,26043,19.8,13.3,28.2
Bates County,Missouri,29013,19.8,12.3,28.8
Vernon County,Missouri,29217,19.8,11.3,29.6
Carbon County,Montana,30009,19.8,12.2,29.3
Cheyenne County,Nebraska,31033,19.8,13,27.6
Camden County,North Carolina,37029,19.8,12.2,31.1
Greene County,North Carolina,37079,19.8,12,29.7
Jones County,North Carolina,37103,19.8,11.6,30.8
Bottineau County,North Dakota,38009,19.8,12.6,29.1
King William County,Virginia,51101,19.8,11.3,30.1
Wood County,Wisconsin,55141,19.8,13.8,26.5
Martin County,Florida,12085,19.9,16.2,23.6
Forsyth County,Georgia,13117,19.9,14.8,25.8
Hart County,Georgia,13147,19.9,11.9,29.8
Tattnall County,Georgia,13267,19.9,12.5,28.5
Lawrence County,Illinois,17101,19.9,11.7,29.4
Monroe County,Illinois,17133,19.9,12.8,30
Whiteside County,Illinois,17195,19.9,12.6,29.2
Cloud County,Kansas,20029,19.9,11.6,29.7
Linn County,Kansas,20107,19.9,12.1,30.6
Bracken County,Kentucky,21023,19.9,11.9,29.1
Leslie County,Kentucky,21131,19.9,11.7,29.1
Powell County,Kentucky,21197,19.9,12.4,29.8
Webster County,Mississippi,28155,19.9,12.9,29.1
Iron County,Missouri,29093,19.9,11.1,29.9
Flathead County,Montana,30029,19.9,17.6,22.6
Taos County,New Mexico,35055,19.9,15.4,24.7
Dare County,North Carolina,37055,19.9,12.6,29.4
Blaine County,Oklahoma,40011,19.9,12.9,27.9
Baker County,Oregon,41001,19.9,13,28.4
Mcpherson County,South Dakota,46089,19.9,11.3,30.9
Fairfax County,Virginia,51059,19.9,15.9,24.3
New Kent County,Virginia,51127,19.9,12.5,28.4
Pulaski County,Virginia,51155,19.9,13.1,28.3
Trinity County,California,06105,20,13.1,27.7
Sarasota County,Florida,12115,20,16.9,23.3
Jones County,Georgia,13169,20,11.9,29.8
Worth County,Georgia,13321,20,12.1,29.5
Morgan County,Illinois,17137,20,12.3,30.1
Clay County,Kansas,20027,20,11.7,30.2
Carroll County,Mississippi,28015,20,11.4,31.1
Choctaw County,Mississippi,28019,20,12,29.6
Dent County,Missouri,29065,20,12.2,29
Missoula County,Montana,30063,20,17,23
Sheridan County,Montana,30091,20,11.4,30.4
Bertie County,North Carolina,37015,20,11.5,30.3
Allendale County,South Carolina,45005,20,12.5,30.1
Butte County,South Dakota,46019,20,12.5,28.9
Fall River County,South Dakota,46047,20,12.6,29.1
Cannon County,Tennessee,47015,20,12.4,29.9
Chittenden County,Vermont,50007,20,18.3,21.8
Amherst County,Virginia,51009,20,13.2,29.7
Williamsburg City,Virginia,51830,20,11.7,30.7
Johnson County,Wyoming,56019,20,13.4,28.3
Cherokee County,Alabama,01019,20.1,13.3,28.8
Plumas County,California,06063,20.1,13.2,28.6
Delta County,Colorado,08029,20.1,15.3,25.6
Litchfield County,Connecticut,09005,20.1,16.4,24.4
Morgan County,Georgia,13211,20.1,11.5,30.6
Henry County,Illinois,17073,20.1,12.5,28.8
Franklin County,Iowa,19069,20.1,12.5,31.9
Mille Lacs County,Minnesota,27095,20.1,13.3,28.4
Tunica County,Mississippi,28143,20.1,11.5,31.6
Livingston County,Missouri,29117,20.1,13,28.8
Grainger County,Tennessee,47057,20.1,11.8,30.6
Clay County,Texas,48077,20.1,12.2,29.8
Tom Green County,Texas,48451,20.1,13.4,28.8
Bullock County,Alabama,01011,20.2,11.8,30.2
Mariposa County,California,06043,20.2,12.8,28.6
Santa Cruz County,California,06087,20.2,15.4,25
Franklin County,Florida,12037,20.2,13.4,29.1
Palm Beach County,Florida,12099,20.2,17.4,23.4
Polk County,Georgia,13233,20.2,13.2,29.5
Rabun County,Georgia,13241,20.2,12.7,29.6
Appanoose County,Iowa,19007,20.2,12,29.2
Emmet County,Iowa,19063,20.2,11.2,30.5
Republic County,Kansas,20157,20.2,11.8,30.8
Martin County,Kentucky,21159,20.2,11.5,31
Carlton County,Minnesota,27017,20.2,13.4,27.4
Hennepin County,Minnesota,27053,20.2,18.7,21.7
Dawson County,Montana,30021,20.2,12.5,29.4
Ravalli County,Montana,30081,20.2,15.9,24.5
Martin County,North Carolina,37117,20.2,12.2,30.1
Hutchinson County,South Dakota,46067,20.2,12.3,31.5
Sequatchie County,Tennessee,47153,20.2,11.6,30.7
Bedford County,Virginia,51019,20.2,13.4,27.8
Vilas County,Wisconsin,55125,20.2,13.8,28.7
Benewah County,Idaho,16009,20.3,11.9,30.8
Boise County,Idaho,16015,20.3,12.5,31.2
Piatt County,Illinois,17147,20.3,12.4,29.7
Louisa County,Iowa,19115,20.3,11,31.5
Norfolk County,Massachusetts,25021,20.3,18.3,22.5
Scott County,Minnesota,27139,20.3,15.3,25.6
Brown County,Nebraska,31017,20.3,12.7,30.2
Chatham County,North Carolina,37037,20.3,15,25.9
Traill County,North Dakota,38097,20.3,12.3,31
Chester County,South Carolina,45023,20.3,13.1,28.8
Custer County,South Dakota,46033,20.3,12.4,29.6
Jasper County,Texas,48241,20.3,13.2,29.2
Orange County,Texas,48361,20.3,12.6,29.4
Wythe County,Virginia,51197,20.3,12.6,29.4
La Crosse County,Wisconsin,55063,20.3,15,26.4
Santa Cruz County,Arizona,04023,20.4,16,25.5
Collier County,Florida,12021,20.4,16.9,24.3
Christian County,Illinois,17021,20.4,12.4,30.7
Mason County,Illinois,17125,20.4,12.5,30.5
Randolph County,Illinois,17157,20.4,12.2,30.6
